site_id,type,hits,fails,max_retries,,num_stores,max_stores,memcpy_size,memcpy_max_size,undolog_size_avg,undolog_size_max
3494, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3495, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3496, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3497, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3498, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3499, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3500, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3501, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3502, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3503, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3504, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3505, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3506, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3507, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3508, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3509, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3510, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3511, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3512, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3513, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3514, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3515, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3516, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3517, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3518, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3519, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3520, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3521, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3522, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3523, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3524, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3525, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3526, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3527, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3528, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3529, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3530, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3531, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3532, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3533, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3534, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3535, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3536, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3537, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3538, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3539, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3540, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3541, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3542, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3543, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3544, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3545, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3546, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3547, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3548, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3549, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3550, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3551, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3552, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3553, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3554, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3555, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3556, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3557, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3558, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3559, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3560, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3561, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3562, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3563, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3564, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3565, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3566, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3567, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3568, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3569, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3570, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3571, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3572, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3573, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3574, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3575, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3576, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3577, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3578, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3579, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3580, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3581, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3582, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3583, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3584, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3585, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3586, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3587, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3588, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3589, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3590, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3591, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3592, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3593, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3594, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3595, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3596, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3597, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3598, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3599, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3600, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3601, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3602, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3603, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3604, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3605, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3606, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3607, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3608, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3609, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3610, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3611, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3612, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3613, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3614, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3615, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3616, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3617, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3618, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3619, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3620, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3621, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3622, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3623, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3624, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3625, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3626, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3627, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3628, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3629, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3630, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3631, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3632, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3633, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3634, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3635, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3636, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3637, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3638, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3639, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3640, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3641, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3642, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3643, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3644, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3645, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3646, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3647, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3648, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3649, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3650, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3651, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3652, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3653, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3654, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3655, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3656, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3657, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3658, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3659, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3660, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3661, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3662, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3663, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3664, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3665, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3666, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3667, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3668, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3669, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3670, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3671, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3672, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3673, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3674, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3675, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3676, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3677, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3678, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3679, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3680, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3681, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3682, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3683, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3684, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3685, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3686, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3687, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3688, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3689, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3690, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3691, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3692, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3693, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3694, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3695, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3696, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3697, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3698, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3699, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3700, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3701, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3702, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3703, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3704, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3705, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3706, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3707, UNDOLOG,       1,       0,       0,,     181,     181,       0,               0,       2896.0000,            2896
3708, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3709, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3710, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3711, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3712, UNDOLOG,       1,       0,       0,,       5,       5,       0,               0,         80.0000,              80
3713, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3714, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3715, UNDOLOG,       1,       0,       0,,       4,       4,       0,               0,         64.0000,              64
3716, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3717, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3718, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3719, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3720, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3721, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3722, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3723, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3724, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3725, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3726, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3727, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3728, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3729, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3730, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3731, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3732, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3733, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3734, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3735, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3736, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3737, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3738, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3739, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3740, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3741, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3742, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3743, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3744, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3745, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3746, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3747, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3748, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3749, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3750, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3751, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3752, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3753, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3754, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3755, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3756, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3757, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3758, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3759, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3760, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3761, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3762, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3763, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3764, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3765, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3766, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3767, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3768, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3769, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3770, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3771, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3772, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3773, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3774, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3775, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3776, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3777, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3778, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3779, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3780, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3781, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3782, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3783, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3784, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3785, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3786, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3787, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3788, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3789, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3790, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3791, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3792, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3793, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3794, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3795, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3796, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3797, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3798, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3799, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3800, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3801, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3802, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3803, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3804, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3805, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3806, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3807, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3808, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3809, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3810, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3811, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3812, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3813, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3814, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3815, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3816, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3817, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3818, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3819, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3820, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3821, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3822, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3823, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3824, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3825, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3826, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3827, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3828, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3829, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3830, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3831, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3832, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3833, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3834, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3835, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3836, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3837, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3838, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3839, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3840, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3841, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3842, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3843, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3844, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3845, UNDOLOG,       1,       0,       0,,  313511,  313511,  164160,          164160,    5344496.0000,         5344496
3846, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3847, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3848, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3849, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
